"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL4064202";"";"0";"677.54";"1";"4.97";"QD 340";"O=C(NCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1)c1ccc(NC2=CC(=O)c3ncncc3C2=O)cc1.[Br-]";"IC50";"'='";"17700.0";"nM";"4.75";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4059086";"Cytotoxicity against gemcitabine-resistant human MIAPaCa2 cells assessed as decrease in cell proliferation after 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL4052826";"1";"Scientific Literature";"J Med Chem";"2018";"CHEMBL3308500";""
"CHEMBL4227025";"";"0";"664.58";"2";"3.70";"31";"CCCCCCOC(=O)[C@H](C)NP(=O)(OC[C@H]1O[C@@H](n2c(N=[N+]=[N-])c(F)c(=O)[nH]c2=O)[C@H](O)[C@@H]1O)Oc1cccc2ccccc12";"IC50";"'='";"24000.0";"nM";"4.62";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4220264";"Cytotoxicity against human MIAPaCa2 cells after 72 hrs by MTS assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL4219052";"1";"Scientific Literature";"Bioorg Med Chem";"2018";"CHEMBL3308500";""
"CHEMBL4546459";"";"0";"625.18";"1";"2.11";"4";"C[N+]1(C)CCC[C@@H]1C(=O)N[C@@H](Cc1cc(Br)c(O)c(I)c1)C(=O)O.O=C([O-])C(F)(F)F";"IC50";"";"";"";"";"";"Not Active";"";"";"";"";"";"False";"CHEMBL4321671";"Cytotoxicity in human MIAPaCa2 cells incubated for 24 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL4316651";"1";"Scientific Literature";"J Nat Prod";"2019";"CHEMBL3308500";""
"CHEMBL512582";"";"0";"303.21";"0";"-1.77";"6; 6-N3-FUR";"[N-]=[N+]=Nc1c(F)c(=O)[nH]c(=O)n1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O";"IC50";"'='";"11000.0";"nM";"4.96";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4220264";"Cytotoxicity against human MIAPaCa2 cells after 72 hrs by MTS assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL4219052";"1";"Scientific Literature";"Bioorg Med Chem";"2018";"CHEMBL3308500";""
"CHEMBL4475383";"";"0";"388.42";"0";"1.76";"6";"COc1cc(CNC(=O)c2c(OC)cc(=O)n3c2CCC3)cc(OC)c1OC";"IC50";"'>'";"50000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4396236";"Antiproliferative activity against human MIAPaCa2 cells assessed as reduction in cell viability incubated for 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL4393717";"1";"Scientific Literature";"Eur J Med Chem";"2019";"CHEMBL3308500";""
"CHEMBL4100071";"";"0";"368.39";"0";"3.75";"14a";"COc1cc2c(c(OC)c1OC)-c1cc3cc(CO)oc3cc1C(=O)CC2";"IC50";"'='";"64.0";"nM";"7.19";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4003102";"Cytotoxicity against 2D culture of human MIAPaCa2 cells measured after 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL4002570";"1";"Scientific Literature";"Eur J Med Chem";"2017";"CHEMBL3308500";""
"CHEMBL4097664";"";"0";"410.42";"0";"4.32";"14d";"COc1cc2c(c(OC)c1OC)-c1cc3cc(COC(C)=O)oc3cc1C(=O)CC2";"IC50";"'='";"16.0";"nM";"7.80";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4003102";"Cytotoxicity against 2D culture of human MIAPaCa2 cells measured after 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL4002570";"1";"Scientific Literature";"Eur J Med Chem";"2017";"CHEMBL3308500";""
"CHEMBL107";"COLCHICINE";"4";"399.44";"0";"2.87";"1";"COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2";"IC50";"'='";"160.0";"nM";"6.80";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4003102";"Cytotoxicity against 2D culture of human MIAPaCa2 cells measured after 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL4002570";"1";"Scientific Literature";"Eur J Med Chem";"2017";"CHEMBL3308500";""
"CHEMBL4061899";"";"0";"504.38";"2";"5.57";"6k";"COc1ccc(C(=O)/C=C/c2ccc(OCc3cn(Cc4ccc(Br)cc4)nn3)cc2)cc1";"IC50";"'='";"8000.0";"nM";"5.10";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4001522";"Cytotoxicity against human MIAPaCa2 cells measured after 48 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL4000203";"1";"Scientific Literature";"Eur J Med Chem";"2017";"CHEMBL3308500";""
"CHEMBL1933946";"";"0";"452.51";"0";"4.95";"5h";"COc1ccc(Cn2cc(/C=N\NC(=O)c3c[nH]c4ccccc34)c3cc(OC)ccc32)cc1";"IC50";"'='";"30500.0";"nM";"4.52";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1937117";"Cytotoxicity against human MIAPaCa2 cells";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL1932984";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2012";"CHEMBL3308500";""
"CHEMBL4215346";"";"0";"434.38";"0";"4.04";"4d";"[O-][S+](CC#Cc1cc2ccccc2cc1C#CCO)c1c(F)c(F)c(F)c(F)c1F";"IC50";"'='";"4700.0";"nM";"5.33";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4197392";"Antiproliferative activity against human MIAPaCa2 cells after 70 hrs by alamar blue assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL4196030";"1";"Scientific Literature";"Eur J Med Chem";"2018";"CHEMBL3308500";""
"CHEMBL385064";"";"0";"285.38";"0";"1.67";"10; Dp44mT";"CN(C)C(=S)NN=C(c1ccccn1)c1ccccn1";"IC50";"'='";"1.0";"nM";"9.00";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4348011";"Cytotoxicity against human MIAPaCa2 cells incubated for 24 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL4346675";"1";"Scientific Literature";"Eur J Med Chem";"2019";"CHEMBL3308500";""
"CHEMBL4566049";"";"0";"389.90";"0";"4.65";"12";"O/N=C(\CCCN1CCCN(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1";"IC50";"'='";"1500.0";"nM";"5.82";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4392622";"Cytotoxicity against human MIAPaCa2 cells assessed as reduction in cell viability resazurin reagent based fluorescent assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL4390693";"1";"Scientific Literature";"Bioorg Med Chem";"2019";"CHEMBL3308500";""
"CHEMBL4558031";"";"0";"387.89";"0";"3.83";"5";"O=C1c2ccc(F)cc2CC1CCN1CCCN(c2ccc(Cl)cn2)CC1";"IC50";"'='";"42000.0";"nM";"4.38";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4392622";"Cytotoxicity against human MIAPaCa2 cells assessed as reduction in cell viability resazurin reagent based fluorescent assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL4390693";"1";"Scientific Literature";"Bioorg Med Chem";"2019";"CHEMBL3308500";""
"CHEMBL9514";"NOCODAZOLE";"0";"301.33";"0";"3.03";"Nocodazole";"COC(=O)Nc1nc2ccc(C(=O)c3cccs3)cc2[nH]1";"IC50";"'='";"910.0";"nM";"6.04";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4261839";"Antiproliferative activity against human MIAPaCa2 cells after 48 hrs by sulforhodamine B assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL4261486";"1";"Scientific Literature";"MedChemComm";"2017";"CHEMBL3308500";""
"CHEMBL4287289";"";"0";"478.55";"1";"6.25";"6e";"COc1cc(OC)c2sc(-c3ccc(N/C=C\C(=O)c4ccc(OC)c(F)c4)c(C)c3)nc2c1";"IC50";"'='";"16300.0";"nM";"4.79";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4261839";"Antiproliferative activity against human MIAPaCa2 cells after 48 hrs by sulforhodamine B assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL4261486";"1";"Scientific Literature";"MedChemComm";"2017";"CHEMBL3308500";""
"CHEMBL4279578";"";"0";"536.61";"2";"5.82";"5o";"COc1cc(C(=O)/C=C\Nc2ccc(-c3nc4cc(OC)c(OC)c(OC)c4s3)cc2)cc(OC)c1OC";"IC50";"'='";"29050.0";"nM";"4.54";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4261839";"Antiproliferative activity against human MIAPaCa2 cells after 48 hrs by sulforhodamine B assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL4261486";"1";"Scientific Literature";"MedChemComm";"2017";"CHEMBL3308500";""
"CHEMBL4284999";"";"0";"448.52";"1";"6.24";"6d";"COc1ccc2nc(-c3ccc(N/C=C\C(=O)c4ccc(OC)c(F)c4)c(C)c3)sc2c1";"IC50";"'='";"2300.0";"nM";"5.64";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4261839";"Antiproliferative activity against human MIAPaCa2 cells after 48 hrs by sulforhodamine B assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL4261486";"1";"Scientific Literature";"MedChemComm";"2017";"CHEMBL3308500";""
"CHEMBL445813";"AT-7519";"2";"382.25";"0";"2.45";"AT7519";"O=C(NC1CCNCC1)c1n[nH]cc1NC(=O)c1c(Cl)cccc1Cl";"IC50";"'='";"411.0";"nM";"6.39";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4326794";"Antiproliferative activity against human MIAPaCa2 cells after 72 hrs by prestoblue assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL4325851";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2018";"CHEMBL3308500";""
"CHEMBL4071174";"";"0";"424.97";"1";"6.17";"6h";"COc1ccc(/C=C2\CC(C(C)C)C/C(=C\c3nc(C)c(C)nc3C)C2=O)c(Cl)c1";"IC50";"'='";"19200.0";"nM";"4.72";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4034790";"Antiproliferative activity against human MIAPaCa2 cells after 48 hrs by propidium iodide staining based fluorescence assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL4033650";"1";"Scientific Literature";"Eur J Med Chem";"2017";"CHEMBL3308500";""
"CHEMBL516119";"";"0";"374.48";"0";"4.07";"1";"CC(=O)O[C@@H]1C[C@H]2C(C)(C)CCC[C@]2(C)C2=C1C(=O)C(C(C)C)=C(O)C2=O";"IC50";"'='";"4700.0";"nM";"5.33";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1816555";"Cytotoxicity against human MIAPaCa2 cells after 24 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL1811852";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2011";"CHEMBL3308500";""
"CHEMBL1172343";"";"0";"263.30";"0";"3.77";"3a";"O=C(/C=C/c1c[nH]c2ccccc12)c1ccc(O)cc1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL1174633";"Cytotoxicity against human MIAPaCa2 cells after 48 hrs by spectrophotometry";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL1177771";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";"CHEMBL3308500";""
"CHEMBL1796382";"";"0";"466.45";"0";"0.47";"21";"NC1(CCn2c(=O)[nH]c(=O)[nH]c2=O)OC(=O)C(OCc2ccccc2)=C1OCc1ccccc1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1798544";"Cytostatic activity against human MIAPaCa2 cells assessed as inhibition of cell proliferation after 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL1795205";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2011";"CHEMBL3308500";""
"CHEMBL65";"CAMPTOTHECIN";"0";"348.36";"0";"2.08";"CPT";"CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1";"IC50";"'='";"180.0";"nM";"6.75";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4057053";"Antiproliferative activity against human MIAPaCa2 cells after 48 hrs in presence of type 1 collagen coated surface by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL4052751";"1";"Scientific Literature";"Bioorg Med Chem";"2017";"CHEMBL3308500";""
"CHEMBL1668323";"";"0";"254.24";"0";"2.18";"4";"Cc1ccc2c(c1O)C(=O)c1cc(O)ccc1C2=O";"IC50";"";"";"";"";"";"Not Active";"";"";"";"";"";"False";"CHEMBL1671277";"Cytotoxicity against human MIAPaCa2 cells after 24 hrs";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL1667721";"1";"Scientific Literature";"J. Nat. Prod.";"2011";"CHEMBL3308500";""
"CHEMBL1797173";"";"0";"212.21";"0";"2.40";"3";"N#Cc1ccc(NC(=O)c2ccco2)cc1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1799466";"Cytotoxicity against human MIAPaCa2 cells after 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL1795293";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2011";"CHEMBL3308500";""
"CHEMBL4286998";"";"0";"277.35";"0";"4.12";"14a";"c1ccc(-c2nc3sc(-c4ccccc4)cn3n2)cc1";"IC50";"'='";"9200.0";"nM";"5.04";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4273759";"Antiproliferative activity against human MIAPaCa2 cells after 48 hrs by propidium iodide staining-based fluorometric analysis";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL4270577";"1";"Scientific Literature";"Eur J Med Chem";"2018";"CHEMBL3308500";""
"CHEMBL476108";"";"0";"374.89";"0";"4.65";"1; SYA013";"O=C(CCCN1CCCN(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1";"IC50";"'='";"2000.0";"nM";"5.70";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4392622";"Cytotoxicity against human MIAPaCa2 cells assessed as reduction in cell viability resazurin reagent based fluorescent assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL4390693";"1";"Scientific Literature";"Bioorg Med Chem";"2019";"CHEMBL3308500";""
"CHEMBL3217191";"";"0";"463.33";"1";"2.35";"9";"Cl.Cl.N=C(N)c1ccc(NC(=O)c2ccc(C(=O)Nc3ccc(C(=N)N)cc3)o2)cc1";"IC50";"'='";"53000.0";"nM";"4.28";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1799466";"Cytotoxicity against human MIAPaCa2 cells after 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL1795293";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2011";"CHEMBL3308500";""
"CHEMBL4103870";"";"0";"363.44";"1";"5.43";"12f";"O=C(c1ccc([N+](=O)[O-])cc1)c1c(-c2ccccc2)sc2c1CCCC2";"IC50";"'='";"13200.0";"nM";"4.88";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL3994724";"Antiproliferative activity against human MIAPaCa2 cells after 48 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL3994563";"1";"Scientific Literature";"MedChemComm";"2016";"CHEMBL3308500";""
"CHEMBL2035490";"";"0";"538.28";"None";"None";"13";"CC(=O)Oc1ccc2[se]n(CCn3[se]c4ccc(OC(C)=O)cc4c3=O)c(=O)c2c1";"IC50";"'='";"10230.0";"nM";"4.99";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL2039584";"Growth inhibition of human MIAPaCa2 cells after 48 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL2034909";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2012";"CHEMBL3308500";""
"CHEMBL336456";"";"0";"394.50";"0";"4.11";"3h";"COC(=O)c1ccc2c(c1)sc1c(=O)n(CCCN(C)C)c3ccccc3c12";"IC50";"'='";"1000.0";"nM";"6.00";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL873367";"In vitro inhibitory effect on growth of human MIAPaCa-2 tumor cell line";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL1145126";"1";"Scientific Literature";"J. Med. Chem.";"2003";"CHEMBL3308500";""
"CHEMBL4540070";"";"0";"478.57";"1";"6.91";"9h";"COc1cccc(/C=C/C(=O)c2ccc(NC(=O)c3cc4cc5cc(C)ccc5nc4s3)cc2)c1";"IC50";"'='";"3700.0";"nM";"5.43";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4370777";"Antiproliferative activity against human MIAPaCa2 cells after 48 hrs by propidium iodide fluorescence assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL4368931";"1";"Scientific Literature";"Bioorg Med Chem";"2019";"CHEMBL3308500";""
"CHEMBL4450110";"";"0";"381.48";"0";"4.30";"10";"CC(=O)c1ccc(NC(=O)COc2cc(C)nc(C3CCC(C)CC3)n2)cc1";"IC50";"'='";"29800.0";"nM";"4.53";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4396236";"Antiproliferative activity against human MIAPaCa2 cells assessed as reduction in cell viability incubated for 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL4393717";"1";"Scientific Literature";"Eur J Med Chem";"2019";"CHEMBL3308500";""
"CHEMBL2035468";"";"0";"484.28";"None";"None";"4i";"O=c1c2ccccc2[se]n1Cc1ccc(-n2[se]c3ccccc3c2=O)cc1";"IC50";"'>'";"50000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL2039584";"Growth inhibition of human MIAPaCa2 cells after 48 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL2034909";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2012";"CHEMBL3308500";""
"CHEMBL556310";"";"0";"351.36";"0";"3.91";"3h";"COc1ccc(-c2nnc(-c3c[nH]c4ccccc34)o2)c(OC)c1OC";"IC50";"'>'";"1000000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1056722";"Cytotoxicity against human MIAPaCa2 cells by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL1154016";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"CHEMBL3308500";""
"CHEMBL2376504";"";"0";"407.61";"1";"5.88";"15";"CCCCCCCCn1cc(CN(CC)CC)c2cc(-c3cnc(N)nc3)ccc21";"IC50";"'='";"1600.0";"nM";"5.80";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL2380125";"Antiproliferative activity against human MIAPaCa2 cells after 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL2375256";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2013";"CHEMBL3308500";""
"CHEMBL4203019";"";"0";"439.36";"0";"4.79";"20n";"Cc1ccc(NC(=O)Cn2c(N)nc(CC3CC3)c2-c2ccccc2Br)cc1";"IC50";"'='";"3500.0";"nM";"5.46";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4191877";"Antiproliferative activity against human MIAPaCa2 cells after 48 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL4190235";"1";"Scientific Literature";"Eur J Med Chem";"2017";"CHEMBL3308500";""
"CHEMBL4214105";"";"0";"469.43";"1";"6.05";"20c";"CCCCCCCc1nc(N)n(CC(=O)Nc2ccccc2)c1-c1ccccc1Br";"IC50";"'='";"7900.0";"nM";"5.10";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4191877";"Antiproliferative activity against human MIAPaCa2 cells after 48 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL4190235";"1";"Scientific Literature";"Eur J Med Chem";"2017";"CHEMBL3308500";""
"CHEMBL4206264";"";"0";"461.36";"1";"5.12";"20g";"Nc1nc(Cc2ccccc2)c(-c2ccccc2Br)n1CC(=O)Nc1ccccc1";"IC50";"'='";"5700.0";"nM";"5.24";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4191877";"Antiproliferative activity against human MIAPaCa2 cells after 48 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL4190235";"1";"Scientific Literature";"Eur J Med Chem";"2017";"CHEMBL3308500";""
