"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL3656652";"";"0";"429.53";"0";"3.46";"BDBM122717";"COCCn1ccc(Nc2ncc3c(n2)-c2c(nn(C)c2Cc2ccccc2C)CC3)n1";"IC50";"'='";"1.0";"nM";"9.00";"";"251509";"UO_0000065";"20.95";"0.38";"5.54";"10.89";"False";"CHEMBL3705323";"DELFIA assay: The kinase activity is measured by DELFIA assay (dissociation-enhanced lanthanide fluorescence immunoassay, Perkin Elmer). The cytoplasmic kinase domain of human IGF-1R (amino acids 964-1370) is expressed as a fusion protein with a glutathione-S-transferase tag (IGF-1R-GST) in High Five Cells (Invitrogen). Enzyme activity is measured in the presence of substances and a control substance. Poly-glutamate-tyrosine peptide (pEY, Sigma Aldrich) and biotinylated pEY (bio-pEY) are used as reaction substrates. 10 uL of substance in 25% DMSO are mixed with 30 uL of IGF-1R-GST solution (67 mM HEPES pH 7.4, 15 ug/mL pEY, 1.7 ug/mL bio-pEY, 13.3 mM MgCl2, 3.3 mM dithiothreitol, 0.0033% Brij 35, 2 ng IGF-1R-GST) in 96-well plates. The reactions are started with 10 uL of a 750 uM ATP solution. After 40 min at RT the reactions are stopped with 50 uL of stop solution (250 mM EDTA, 20 mM HEPES pH 7.4).";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639315";"37";"BindingDB Database";"";"2014";"None";""
"CHEMBL2332840";"";"0";"448.79";"1";"5.46";"33";"O=C(Nc1ccc(Oc2ncnc3[nH]ncc23)cc1)Nc1ccc(Cl)c(C(F)(F)F)c1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL2344391";"Inhibition of IGF1R (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2331331";"1";"Scientific Literature";"J. Med. Chem.";"2013";"None";""
"CHEMBL3656570";"";"0";"405.89";"0";"4.26";"BDBM122634";"CCn1nccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccccc1Cl)CC2";"IC50";"'='";"11.0";"nM";"7.96";"";"251426";"UO_0000065";"19.61";"0.37";"3.70";"10.84";"False";"CHEMBL3705323";"DELFIA assay: The kinase activity is measured by DELFIA assay (dissociation-enhanced lanthanide fluorescence immunoassay, Perkin Elmer). The cytoplasmic kinase domain of human IGF-1R (amino acids 964-1370) is expressed as a fusion protein with a glutathione-S-transferase tag (IGF-1R-GST) in High Five Cells (Invitrogen). Enzyme activity is measured in the presence of substances and a control substance. Poly-glutamate-tyrosine peptide (pEY, Sigma Aldrich) and biotinylated pEY (bio-pEY) are used as reaction substrates. 10 uL of substance in 25% DMSO are mixed with 30 uL of IGF-1R-GST solution (67 mM HEPES pH 7.4, 15 ug/mL pEY, 1.7 ug/mL bio-pEY, 13.3 mM MgCl2, 3.3 mM dithiothreitol, 0.0033% Brij 35, 2 ng IGF-1R-GST) in 96-well plates. The reactions are started with 10 uL of a 750 uM ATP solution. After 40 min at RT the reactions are stopped with 50 uL of stop solution (250 mM EDTA, 20 mM HEPES pH 7.4).";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639315";"37";"BindingDB Database";"";"2014";"None";""
"CHEMBL604712";"";"0";"376.41";"0";"3.56";"1";"CC(C)(C)C(=O)N1Cc2c(NC(=O)c3cc(F)cc(F)c3)n[nH]c2C1(C)C";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1064434";"Inhibition of IGF1R by scintillation proximity assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157586";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2010";"None";""
"CHEMBL3652839";"";"0";"433.95";"1";"5.38";"BDBM122570";"CC1Cc2nn(C)c(-c3ccccc3Cl)c2-c2nc(Nc3ccn(C(C)C)n3)ncc21";"IC50";"'='";"3.0";"nM";"8.52";"";"251362";"UO_0000065";"19.64";"0.38";"3.14";"11.60";"False";"CHEMBL3705323";"DELFIA assay: The kinase activity is measured by DELFIA assay (dissociation-enhanced lanthanide fluorescence immunoassay, Perkin Elmer). The cytoplasmic kinase domain of human IGF-1R (amino acids 964-1370) is expressed as a fusion protein with a glutathione-S-transferase tag (IGF-1R-GST) in High Five Cells (Invitrogen). Enzyme activity is measured in the presence of substances and a control substance. Poly-glutamate-tyrosine peptide (pEY, Sigma Aldrich) and biotinylated pEY (bio-pEY) are used as reaction substrates. 10 uL of substance in 25% DMSO are mixed with 30 uL of IGF-1R-GST solution (67 mM HEPES pH 7.4, 15 ug/mL pEY, 1.7 ug/mL bio-pEY, 13.3 mM MgCl2, 3.3 mM dithiothreitol, 0.0033% Brij 35, 2 ng IGF-1R-GST) in 96-well plates. The reactions are started with 10 uL of a 750 uM ATP solution. After 40 min at RT the reactions are stopped with 50 uL of stop solution (250 mM EDTA, 20 mM HEPES pH 7.4).";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639315";"37";"BindingDB Database";"";"2014";"None";""
"CHEMBL3398117";"";"0";"430.17";"0";"4.61";"3m";"OC(CN1CCN(c2ccc(Cl)c(Cl)c2)CC1)c1ccc(Br)cc1";"IC50";"'='";"207.0";"nM";"6.68";"";"";"UO_0000065";"15.54";"0.38";"2.07";"25.02";"False";"CHEMBL3399741";"Inhibition of NH2-terminal glutathione S-transferase fused human recombinant IGF-IR catalytic domain expressed in insect cells using poly(Glu:Tyr) substrate by ELISA-based assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3397018";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2015";"None";""
"CHEMBL511765";"GSK-2213727A";"0";"506.54";"1";"3.50";"GSK2213727A";"COc1cc(C)c(NC(=O)CN(C)C)cc1Nc1nc(Nc2cccc(F)c2C(N)=O)c2cc[nH]c2n1";"IC50";"'='";"38.0";"nM";"7.42";"";"";"UO_0000065";"14.65";"0.27";"3.92";"4.94";"False";"CHEMBL1033175";"Inhibition of phospho IGFR1 by cellular assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154536";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"None";""
"CHEMBL3652838";"";"0";"427.90";"0";"4.69";"BDBM122569";"Cn1nc2c(c1-c1ccccc1Cl)-c1nc(Nc3cnc4ccccn34)ncc1CC2";"IC50";"'='";"63.0";"nM";"7.20";"";"251361";"UO_0000065";"16.83";"0.32";"2.51";"9.87";"False";"CHEMBL3705323";"DELFIA assay: The kinase activity is measured by DELFIA assay (dissociation-enhanced lanthanide fluorescence immunoassay, Perkin Elmer). The cytoplasmic kinase domain of human IGF-1R (amino acids 964-1370) is expressed as a fusion protein with a glutathione-S-transferase tag (IGF-1R-GST) in High Five Cells (Invitrogen). Enzyme activity is measured in the presence of substances and a control substance. Poly-glutamate-tyrosine peptide (pEY, Sigma Aldrich) and biotinylated pEY (bio-pEY) are used as reaction substrates. 10 uL of substance in 25% DMSO are mixed with 30 uL of IGF-1R-GST solution (67 mM HEPES pH 7.4, 15 ug/mL pEY, 1.7 ug/mL bio-pEY, 13.3 mM MgCl2, 3.3 mM dithiothreitol, 0.0033% Brij 35, 2 ng IGF-1R-GST) in 96-well plates. The reactions are started with 10 uL of a 750 uM ATP solution. After 40 min at RT the reactions are stopped with 50 uL of stop solution (250 mM EDTA, 20 mM HEPES pH 7.4).";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639315";"37";"BindingDB Database";"";"2014";"None";""
"CHEMBL3656561";"";"0";"411.51";"1";"5.01";"BDBM122625";"COc1ccccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccc(C)cc1C)CC2";"IC50";"'='";"106.0";"nM";"6.97";"";"251417";"UO_0000065";"16.95";"0.31";"1.96";"10.75";"False";"CHEMBL3705323";"DELFIA assay: The kinase activity is measured by DELFIA assay (dissociation-enhanced lanthanide fluorescence immunoassay, Perkin Elmer). The cytoplasmic kinase domain of human IGF-1R (amino acids 964-1370) is expressed as a fusion protein with a glutathione-S-transferase tag (IGF-1R-GST) in High Five Cells (Invitrogen). Enzyme activity is measured in the presence of substances and a control substance. Poly-glutamate-tyrosine peptide (pEY, Sigma Aldrich) and biotinylated pEY (bio-pEY) are used as reaction substrates. 10 uL of substance in 25% DMSO are mixed with 30 uL of IGF-1R-GST solution (67 mM HEPES pH 7.4, 15 ug/mL pEY, 1.7 ug/mL bio-pEY, 13.3 mM MgCl2, 3.3 mM dithiothreitol, 0.0033% Brij 35, 2 ng IGF-1R-GST) in 96-well plates. The reactions are started with 10 uL of a 750 uM ATP solution. After 40 min at RT the reactions are stopped with 50 uL of stop solution (250 mM EDTA, 20 mM HEPES pH 7.4).";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639315";"37";"BindingDB Database";"";"2014";"None";""
"CHEMBL4062877";"";"0";"454.51";"1";"5.59";"3m";"Cc1n[nH]c2ccc(-c3cc(N[C@@H](CO)c4ccccc4)cnc3-c3cc(F)ccc3O)cc12";"IC50";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4018639";"Inhibition of recombinant IGF1R (unknown origin) using poly (Glu,Tyr) 4:1 as substrate after 60 mins by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4017490";"1";"Scientific Literature";"J Med Chem";"2017";"None";""
"CHEMBL3786326";"";"0";"513.64";"1";"3.39";"36";"Nc1ncnc2c1c(-c1cc(F)cc(OC[C@@H]3CCCO3)c1)cn2[C@H]1C[C@@H](CN2CC[S+]([O-])CC2)C1";"IC50";"'='";"260.0";"nM";"6.58";"";"";"UO_0000065";"12.82";"0.25";"3.20";"6.90";"False";"CHEMBL3789672";"Inhibition of IGF-1 receptor (unknown origin) in presence of [gamma33P]ATP";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3785066";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2016";"None";""
"CHEMBL3893256";"";"0";"751.86";"2";"7.36";"183";"CCOc1cc(C2CCN(CCS(C)(=O)=O)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1";"IC50";"'<'";"100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL3882757";"Inhibition of human GST-rTEV-tagged IGF1R (957 to 1367 residues) expressed in baculovirus infected insect Sf9 cells assessed as decrease in biotin-aminohexyl-AEEEEYMMMMAKKKK-NH2 phosphorylation after 1 hr by fluorometer";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3882727";"38";"Patent Bioactivity Data";"";"2008";"CHEMBL3308860";""
"CHEMBL3787630";"";"0";"495.65";"0";"3.25";"25";"Nc1ncnc2c1c(-c1cccc(OC[C@@H]3CCCO3)c1)cn2[C@H]1C[C@@H](CN2CC[S+]([O-])CC2)C1";"IC50";"'='";"80.0";"nM";"7.10";"";"";"UO_0000065";"14.32";"0.28";"3.85";"7.43";"False";"CHEMBL3789672";"Inhibition of IGF-1 receptor (unknown origin) in presence of [gamma33P]ATP";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3785066";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2016";"None";""
"CHEMBL3962381";"";"0";"387.45";"0";"4.40";"table2, ent 523";"Cc1cc(Nc2cc(C3CC3)n[nH]2)nc(NCc2cc(-c3ccccc3)on2)n1";"IC50";"'='";"50.0";"nM";"7.30";"";"";"UO_0000065";"18.84";"0.34";"2.90";"6.98";"False";"CHEMBL3882755";"Inhibition of human IGF1R kinase domain (M954 to C1367 residues) un-phosphorylated apo-enzyme form expressed in baculovirus based expression system using poly-EY peptide incubated for 2 hrs by luciferase-luciferin coupled chemiluminescent assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3882726";"38";"Patent Bioactivity Data";"";"2008";"None";""
"CHEMBL3945357";"";"0";"473.54";"1";"5.04";"table2, ent 532";"CCCCOC(=O)c1cc(Nc2cc(C3CC3)[nH]n2)nc(NCc2cc(-c3ccccc3)no2)n1";"IC50";"'='";"50.0";"nM";"7.30";"";"";"UO_0000065";"15.42";"0.28";"2.26";"5.58";"False";"CHEMBL3882755";"Inhibition of human IGF1R kinase domain (M954 to C1367 residues) un-phosphorylated apo-enzyme form expressed in baculovirus based expression system using poly-EY peptide incubated for 2 hrs by luciferase-luciferin coupled chemiluminescent assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3882726";"38";"Patent Bioactivity Data";"";"2008";"None";""
"CHEMBL456549";"";"0";"399.30";"0";"4.76";"table2, ent 199";"C[C@@H](Nc1ncc(Br)c(Nc2cc(C3CC3)[nH]n2)n1)c1ccccc1";"IC50";"'='";"500.0";"nM";"6.30";"";"";"UO_0000065";"15.78";"0.34";"1.54";"8.02";"False";"CHEMBL3882756";"Inhibition of human IGF1R kinase domain (M954 to C1367 residues) tri-phosphorylated enzyme form expressed in baculovirus based expression system using poly-EY peptide incubated for 2 hrs by luciferase-luciferin coupled chemiluminescent assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3882726";"38";"Patent Bioactivity Data";"";"2008";"None";""
"CHEMBL3656571";"";"0";"447.97";"1";"5.07";"BDBM122635";"Cn1nc(C(C)(C)C)cc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccccc1Cl)CC2";"IC50";"'='";"500.0";"nM";"6.30";"";"251427";"UO_0000065";"14.07";"0.27";"1.23";"8.58";"False";"CHEMBL3705323";"DELFIA assay: The kinase activity is measured by DELFIA assay (dissociation-enhanced lanthanide fluorescence immunoassay, Perkin Elmer). The cytoplasmic kinase domain of human IGF-1R (amino acids 964-1370) is expressed as a fusion protein with a glutathione-S-transferase tag (IGF-1R-GST) in High Five Cells (Invitrogen). Enzyme activity is measured in the presence of substances and a control substance. Poly-glutamate-tyrosine peptide (pEY, Sigma Aldrich) and biotinylated pEY (bio-pEY) are used as reaction substrates. 10 uL of substance in 25% DMSO are mixed with 30 uL of IGF-1R-GST solution (67 mM HEPES pH 7.4, 15 ug/mL pEY, 1.7 ug/mL bio-pEY, 13.3 mM MgCl2, 3.3 mM dithiothreitol, 0.0033% Brij 35, 2 ng IGF-1R-GST) in 96-well plates. The reactions are started with 10 uL of a 750 uM ATP solution. After 40 min at RT the reactions are stopped with 50 uL of stop solution (250 mM EDTA, 20 mM HEPES pH 7.4).";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639315";"37";"BindingDB Database";"";"2014";"None";""
"CHEMBL597492";"";"0";"504.28";"1";"3.37";"10, I-Maleimide";"COc1cc(C2=C(c3c[nH]c4ccc(I)cc34)C(=O)NC2=O)cc(OC)c1OC";"IC50";"'='";"3198.0";"nM";"5.50";"";"";"UO_0000065";"10.90";"0.26";"2.13";"6.13";"False";"CHEMBL1070748";"Inhibition of IGF1R after 80 mins by radiometric protein kinase assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1158526";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2010";"None";""
"CHEMBL1760040";"";"0";"403.44";"0";"4.54";"9";"COc1cc(Nc2nccc(Nc3cc4ccccc4cn3)n2)cc(OC)c1OC";"IC50";"'='";"5.2";"nM";"8.28";"";"";"UO_0000065";"20.53";"0.38";"3.74";"9.16";"False";"CHEMBL1764522";"Inhibition of human IGF1R";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1759866";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2011";"None";""
"CHEMBL1796184";"";"0";"325.30";"0";"1.95";"7h";"O=C(NNC(=O)c1ccccc1F)C(=O)c1c[nH]c2ccccc12";"IC50";"'='";"91000.0";"nM";"4.04";"";"";"UO_0000065";"12.42";"0.23";"2.09";"4.44";"False";"CHEMBL1798373";"Inhibition of IGF-1R assessed as incorporation of p33 using [gammaP33]-ATP by microplate scintillation counting";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1795330";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2011";"None";""
"CHEMBL1796185";"";"0";"400.44";"0";"3.22";"7i";"Cc1ccc(C)n1-c1ccc(C(=O)NNC(=O)C(=O)c2c[nH]c3ccccc23)cc1";"IC50";"'='";"4900.0";"nM";"5.31";"";"";"UO_0000065";"13.26";"0.24";"2.09";"5.53";"False";"CHEMBL1798373";"Inhibition of IGF-1R assessed as incorporation of p33 using [gammaP33]-ATP by microplate scintillation counting";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1795330";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2011";"None";""
"CHEMBL1254783";"";"0";"307.35";"0";"4.20";"2{1,3}";"COc1ccc(NC(=O)Nc2cc(C)nc3ccccc23)cc1";"IC50";"'='";"13900.0";"nM";"4.86";"";"";"UO_0000065";"15.80";"0.29";"0.66";"7.68";"False";"CHEMBL1252213";"Inhibition of recombinant IGF1R by ELISA";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1250468";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2010";"None";""
"CHEMBL1253945";"";"0";"376.29";"0";"4.81";"2{2,7}";"O=C(Nc1ccc([N+](=O)[O-])cc1)Nc1cc(C(F)(F)F)nc2ccccc12";"IC50";"'='";"27100.0";"nM";"4.57";"";"";"UO_0000065";"12.14";"0.23";"-0.24";"4.70";"False";"CHEMBL1252213";"Inhibition of recombinant IGF1R by ELISA";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1250468";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2010";"None";""
"CHEMBL578601";"";"0";"333.46";"0";"1.86";"48";"CCCc1cc(N2CCC(N)CC2)nc2sc(C(N)=O)c(N)c12";"IC50";"'>'";"7000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1038373";"Inhibition of IGF1R";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156029";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"None";""
"CHEMBL1254224";"";"0";"332.19";"1";"5.19";"2{3,4}";"O=C(Nc1ccc(Cl)cc1)Nc1cc(Cl)nc2ccccc12";"IC50";"'='";"21100.0";"nM";"4.68";"";"";"UO_0000065";"14.08";"0.29";"-0.51";"8.66";"False";"CHEMBL1252213";"Inhibition of recombinant IGF1R by ELISA";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1250468";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2010";"None";""
"CHEMBL551264";"";"0";"381.38";"0";"3.44";"SBL02";"Oc1ccc(CN(Cc2ccc(O)c(O)c2)c2ccc3c(c2)OCO3)cc1O";"IC50";"'='";"6200.0";"nM";"5.21";"";"";"UO_0000065";"13.65";"0.25";"1.77";"5.07";"False";"CHEMBL1243637";"Inhibition of IGF1R-mediated colony formation in human PC3 cells after 12 days by MTT assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"PC-3";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1240326";"1";"Scientific Literature";"Eur. J. Pharmacol.";"2007";"CHEMBL3307570";""
"CHEMBL3656679";"";"0";"502.64";"1";"4.93";"BDBM122745";"COc1cc(OCCN2CCCC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccsc1)CC2";"IC50";"'='";"5.0";"nM";"8.30";"";"251537";"UO_0000065";"16.51";"0.31";"3.37";"10.73";"False";"CHEMBL3705323";"DELFIA assay: The kinase activity is measured by DELFIA assay (dissociation-enhanced lanthanide fluorescence immunoassay, Perkin Elmer). The cytoplasmic kinase domain of human IGF-1R (amino acids 964-1370) is expressed as a fusion protein with a glutathione-S-transferase tag (IGF-1R-GST) in High Five Cells (Invitrogen). Enzyme activity is measured in the presence of substances and a control substance. Poly-glutamate-tyrosine peptide (pEY, Sigma Aldrich) and biotinylated pEY (bio-pEY) are used as reaction substrates. 10 uL of substance in 25% DMSO are mixed with 30 uL of IGF-1R-GST solution (67 mM HEPES pH 7.4, 15 ug/mL pEY, 1.7 ug/mL bio-pEY, 13.3 mM MgCl2, 3.3 mM dithiothreitol, 0.0033% Brij 35, 2 ng IGF-1R-GST) in 96-well plates. The reactions are started with 10 uL of a 750 uM ATP solution. After 40 min at RT the reactions are stopped with 50 uL of stop solution (250 mM EDTA, 20 mM HEPES pH 7.4).";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639315";"37";"BindingDB Database";"";"2014";"None";""
"CHEMBL475884";"";"0";"532.62";"1";"4.53";"18";"COc1cc(N2CCN(C(C)C)CC2)c(C)cc1Nc1nc(Nc2cccc(F)c2C(N)=O)c2cc[nH]c2n1";"IC50";"'='";"38.0";"nM";"7.42";"";"";"UO_0000065";"13.93";"0.26";"2.89";"5.96";"False";"CHEMBL955912";"Inhibition of human IGF1R phosphorylation expressed in HEK293 cells by DELFIA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153895";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"CHEMBL3307715";""
"CHEMBL477950";"";"0";"477.50";"0";"3.53";"12";"COc1cc(N2CCOCC2)ccc1Nc1nc(Nc2cc(F)ccc2C(N)=O)c2cc[nH]c2n1";"IC50";"'='";"1.6";"nM";"8.80";"";"";"UO_0000065";"18.42";"0.34";"5.27";"6.74";"False";"CHEMBL955911";"Inhibition of GST-tagged human IGF1R expressed in Sf9 cells by Wallac Victor fluorometer";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153895";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"CHEMBL3308860";""
"CHEMBL476044";"";"0";"515.59";"2";"5.19";"6";"CCCN1CCC=C(c2ccc(Nc3nc(Nc4cc(F)ccc4C(N)=O)c4cc[nH]c4n3)c(OC)c2)C1";"IC50";"'='";"82.0";"nM";"7.09";"";"";"UO_0000065";"13.74";"0.25";"1.90";"5.85";"False";"CHEMBL955912";"Inhibition of human IGF1R phosphorylation expressed in HEK293 cells by DELFIA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153895";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"CHEMBL3307715";""
"CHEMBL1614725";"TAK-285";"1";"547.97";"2";"5.92";"34e, TAK-285";"CC(C)(O)CC(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1924890";"Inhibition of N-terminus flag-tagged IGF-1R expressed in baculovirus infected insect cells using ATP as substrate after 20 mins";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1957";"Insulin-like growth factor I receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1921673";"1";"Scientific Literature";"J. Med. Chem.";"2011";"None";""
